id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
CxF38fJH-bfEo,TLOp3fsw-c0cP,nhrYDkT3-tfSD,21,19200,Own,0,Medical,B,2400,9.91,0,0.13,N,4
v34LnHUs-by6s,TDJ9nLRz-1m1X,edkP84oF-9PIA,30,72000,Rent,2,Education,B,23000,12.18,1,0.32,N,6
7Tl8CSre-Mdr6,u2UrxS1K-iSuN,npxLRUN3-tom6,28,95000,Mortgage,9,Medical,C,5000,NULL,0,0.05,Y,7
RNUmbcK6-zbNA,66KjhhtC-iQuM,ijnbA4Kz-lB0c,43,86015,Mortgage,3,Venture,B,2200,NULL,0,0.03,N,16
AauW24by-qfWB,ku1od8j1-wJjc,EXX5q6fS-14BG,29,74000,Mortgage,8,Education,B,25000,11.49,0,0.34,N,6
WRzjj0aD-XyKa,AzI4zOmY-DnEn,zdX0hfy0-aaLQ,24,75000,Mortgage,0,Education,B,7000,11.99,0,0.09,N,3
ZbBJaRWy-plU3,F7hXPN7O-J6qZ,le6tW1Q2-M3tD,24,62472,Rent,2,Education,C,5500,12.73,0,0.09,N,2
KHXE1UUg-9lp2,2AhAct7M-5oaf,aXSXXJXM-Ycaq,23,58200,Mortgage,2,Personal,B,13000,NULL,0,0.22,N,3
uf2NmhRG-Hbo6,RxcHOydv-wefX,zMbon6u4-hH0U,23,48000,Rent,5,Debtconsolidation,B,5000,9.25,0,0.1,N,2
iojkHsyi-4h5o,vmxiT4R6-zltB,N7RrGb4h-ojE2,27,49200,Mortgage,4,Medical,A,2500,5.42,0,0.05,N,10
jashw1hY-NZqa,hlpcvZoa-6atn,x5IBarPb-KhBh,43,36000,Rent,0,Medical,A,9000,5.79,0,0.25,N,17
uKmE8k7a-cKAo,J3gsFPWd-DhSn,daD5rrOF-D2As,24,49200,Own,8,Education,C,4000,13.06,0,0.08,N,4
P3q9iyuI-y1uk,DWIOZwm4-9jNi,4W7c67CH-Ik2z,25,28800,Mortgage,9,Homeimprovement,B,6250,10.25,0,0.22,N,2
BwiGleXd-wJrB,SxLpsS9M-GTZ9,FBgCXyeE-Ydb4,24,75000,Mortgage,4,Venture,B,16000,12.42,0,0.21,N,2
MaesJTL4-dGWv,Agef54Lg-wW2D,uELhtzvM-CMLa,27,90000,Mortgage,0,Medical,A,10000,7.14,0,0.11,N,10
jp8X1OBn-ZPR5,0bzGJAB0-49vq,5ZAwoHJq-NoZQ,22,75000,Mortgage,6,Education,A,10600,5.79,0,0.14,N,2
HoDThtkX-n9CF,9QgizNRF-SEfr,gPEBkrLW-Y6jC,24,110000,Mortgage,8,Personal,A,7500,6.17,0,0.07,N,2
572QIv5W-FL0P,H508Izuu-ahOn,b9Medcy1-noHw,30,51372,Rent,NULL,Homeimprovement,A,4500,6.39,0,0.09,N,7
qPwyWrv7-ylT1,vf41xNKN-Prg8,m2cGq7Zp-LAFh,29,32000,Mortgage,2,Venture,A,12000,7.88,0,0.38,N,6
kUuZs7Xk-6m4I,6POt0o9y-cn5H,Odl6ZTyY-tmj0,24,40000,Mortgage,2,Venture,B,10000,11.83,0,0.25,N,3
1hvMXDjx-81Ze,QXPpjscp-saWI,f4aDdIKU-vAn6,32,130000,Mortgage,0,Personal,A,12000,8.59,0,0.09,N,7
LGplrjas-C5iz,u5gU1UhT-1foJ,DP9qlOIU-NNOl,31,60000,Rent,2,Personal,C,12000,13.98,0,0.2,N,5
wfN5uw6d-XMAa,9K6Y7vjJ-mZOv,A9AAmUIk-dYCv,35,130000,Mortgage,3,Debtconsolidation,C,9000,12.73,0,0.07,Y,8
Ft706GJD-4ez7,TgJXNtI4-HRek,Y2udnkzy-48b5,31,96713,Mortgage,3,Debtconsolidation,A,7000,8,0,0.07,N,6
PBMo6RAn-Agl9,pwUfFWBe-hWTP,8DoFPbdD-vlzr,22,42000,Rent,3,Personal,C,10000,13.98,0,0.24,N,2
xJyw5lIb-Hj5g,kSwSCzL9-cwbW,gxLYAhOY-2MRJ,26,60000,Rent,1,Personal,B,12000,10.62,0,0.2,N,4
Q8YyEomw-wqUf,DJ6T4YiD-Uv65,P3bkWQYA-ePum,31,95000,Mortgage,1,Debtconsolidation,B,25000,10.08,0,0.26,N,6
evulGnPP-cQOe,MlBxHyX6-JfvN,IqSQpXNc-eJFs,25,30840,Rent,2,Venture,D,11200,17.27,1,0.36,N,4
SqXBXoK5-1QxM,HMN9PuHh-cR1p,QOoMSSSE-LxSq,29,55000,Rent,6,Homeimprovement,D,7450,15.62,0,0.14,N,8
GCcaFHMB-s6Zz,hvp7O43n-j489,83YPgNyz-3SZ9,25,12600,Own,3,Personal,C,1750,13.61,0,0.14,N,3
y4Ihb9OP-QO4t,wgMlqM8e-2SOJ,KTGDfvch-tNar,33,66000,Own,NULL,Homeimprovement,,9000,NULL,1,0.38,N,2
86dZgAaR-koOp,GtSSBM2u-52jt,Hyx3JzBf-uIHU,26,22296,Own,NULL,Personal,A,5400,5.42,0,0.24,N,3
rZ0ZHavW-uibg,OzJyB3pR-GkUQ,7y3RL7la-RwQh,24,95000,Rent,3,Personal,A,12000,7.88,0,0.13,N,3
1QnOzAoH-8pJc,q71FhGYl-BRyz,RQ1LENav-di4q,70,30000,Rent,NULL,Medical,B,10800,13.57,NULL,0.27,N,7
fxeekaL9-xxru,jWK5vttF-DGIK,dhvlg8J5-o6Mp,35,33600,Rent,8,Venture,D,3200,16.49,0,0.1,Y,5
CoCoPFO2-XtAw,XQEcT4a6-YcE7,aW6cjZSi-Kqi2,26,48000,Rent,1,Education,E,15000,18.64,1,0.31,N,3
P5rWjGev-www4,XsfswPn6-DGuP,4B1noLjE-gMI4,25,45000,Rent,2,Debtconsolidation,A,11250,9.38,0,0.25,N,2
kTepDyxd-yGon,Sg0eitxc-BatY,EfULmEHI-Q8nP,24,33500,Rent,5,Homeimprovement,C,2000,13.8,1,0.06,N,2
GjqvNfp6-rutK,PHENDMvi-s8Hh,Qy9wwh32-s5D6,30,15600,Mortgage,NULL,Debtconsolidation,A,6250,5.79,1,0.4,N,6
akuh8UEm-u1TE,ozYFZJ6r-axH8,47YYJCQt-MNtL,27,43200,Rent,0,Venture,A,12000,8.94,0,0.28,N,5
uWZ4RUBj-xdwu,G07Z61LO-1NZG,XR9gCOQU-lBil,21,20400,Rent,2,Personal,B,4500,10.99,0,0.22,N,2
AQnrXKHo-xoSZ,rTZiQ24Y-9T6h,FpB3Duyy-S4Hd,29,65000,Mortgage,5,Education,A,10000,8.49,0,0.15,N,10
dYvB9KzS-7ojN,bfdzpY2A-eECC,OhOwz4OM-P0QP,30,31000,Mortgage,14,Homeimprovement,B,2400,10.65,1,0.08,N,5
leN7GC5x-0Bek,MBdKMQL8-j4kz,XqQzGTt4-Cw5L,41,35400,Rent,11,Venture,C,1500,12.87,0,0.04,Y,14
UdIG3H7m-Rmg3,dECEoLJW-rSGn,bpbkJsfO-xbSZ,30,36000,Mortgage,2,Debtconsolidation,B,13500,9.91,0,0.38,N,5
BM6wCel8-1Bj6,0CtHgysa-YQ1t,KWzqu22T-ikwe,30,50000,Mortgage,0,Education,C,10000,NULL,0,0.2,N,5
wMaPDqtY-cMTB,uaQNg57i-GpaK,8b67trl0-OmcG,26,96000,Rent,2,Homeimprovement,A,1750,6.54,0,0.02,N,2
aPAPGyry-S9c8,wCbl9e7g-hEhR,b0StdsTh-UzKf,23,30000,Rent,4,Debtconsolidation,D,6000,16.32,1,0.2,Y,3
DR9QWlKw-IQ51,ILzT0nfm-q2Yg,2FA3PHKT-6fll,23,107806,Rent,3,Venture,B,11425,10.37,0,0.11,N,3
mQkvL2tQ-eQC5,Q9CIcdtg-aN5n,3szDk04H-zEkn,30,55000,Mortgage,3,Debtconsolidation,B,12000,10.38,0,0.22,N,10
OjC7Ylgx-6F7L,1G52vR37-wRxH,dTPzRoF6-LIXS,21,76000,Mortgage,6,Medical,B,14000,12.69,0,0.18,N,3
bhrWEj6t-TFpy,fuPC7ZQM-bQL9,0CI22q0D-trgu,27,58000,Rent,1,Venture,B,8000,11.36,0,0.14,N,7
gy68hwtm-wrkk,cPbWdDIh-MDgD,Ae0WC4q6-tHoj,21,35000,Rent,5,Venture,C,7000,11.34,0,0.2,Y,3
IqkS5STC-eY4A,PBfOt1bN-sFTl,rCeIoXx8-8yCq,23,41000,Rent,5,Education,A,9500,7.88,0,0.23,N,2
O8SqaxJs-NgbX,XvGFuM3i-4KXc,ydYE7SYm-hKyp,34,57000,Rent,7,Debtconsolidation,C,4800,NULL,1,0.08,Y,10
LNaAgJ5o-KTgt,0d6GQdgr-k8iM,v5AZjOmf-lhcs,38,40246,Mortgage,7,Homeimprovement,A,12000,8.9,0,0.3,N,15
F6goumOl-MSMn,6mOW7pCE-qOmu,gEay6CjH-NnQm,21,26400,Rent,5,Personal,C,4750,12.23,0,0.18,N,3
PjlQ08mB-Da0P,9SPm1qqY-7cxf,wR8IGtnZ-7mFO,28,103000,Mortgage,4,Venture,A,10000,7.51,0,0.1,N,10
gOSPlrTL-3jAQ,WjEv76E6-SFaZ,OR9mtUzf-Or5u,28,110004,Mortgage,2,Education,B,15000,NULL,0,0.14,N,5
CLvFnnlh-6gEb,rDbheC3I-EIEN,mWxdOF2p-j4hu,24,42000,Rent,0,Venture,B,8000,9.25,0,0.19,N,3
uXIIGpqS-JY2U,QxtZnP9w-Zlph,uG96he3G-pcdJ,28,56000,Own,10,Homeimprovement,C,12000,14.72,0,0.21,Y,7
M2DotCgr-y3ZC,4XBzxao1-tR4J,IAaXmMyZ-9Q07,28,30000,Mortgage,4,Homeimprovement,A,3000,6.76,0,0.1,N,9
Z6bfLw2E-J8il,45HZlz7C-eCnE,xjLRNQEr-Q5rH,27,50000,Rent,5,Medical,A,7300,7.29,0,0.15,N,9
dKzdxtKH-UaOI,rwoWHhud-eEkh,kc7a1k4h-v69R,24,40000,Rent,1,Venture,B,3825,10,0,0.1,N,3
bAUIrktW-1Byq,NEEGR9Ni-glTD,fKY5LPIv-QJQr,24,168288,Rent,5,Homeimprovement,B,1800,11.12,0,0.01,N,3
DlgUfNL1-R8Jp,Bjbp13Ej-JFIu,xuWigd7k-uyir,24,54996,Rent,7,Education,E,17500,17.19,1,0.32,N,3
1IeZPsfr-JF34,7qX8je16-pQZ7,KgcdYfLv-zwhF,27,50000,Rent,0,Education,A,8000,7.9,0,0.16,N,8
3LNBhERL-PaxD,nGw6qt1d-x5oZ,K5bCf8pK-WYOa,24,80155,Rent,8,Medical,F,5000,NULL,1,0.05,N,3
CIAz4bzW-BX2m,2QJLYbjY-pIbm,WAq4U09x-TYIS,22,14400,Rent,5,Venture,A,2800,6.54,1,0.19,N,3
ZYEOsI45-7a6S,j5q7Eqno-swal,Fo73lQMt-vPas,28,128400,Mortgage,3,Personal,C,4000,13.35,0,0.03,Y,8
NevTHkJj-XwYe,3zw6dmLZ-DTM8,p9bn2WYG-yo0u,23,24000,Own,0,Personal,A,8000,5.79,0,0.33,N,3
BCM9xUHE-XuaU,aC2KGzeG-485e,tsuOWzEp-0p9t,21,40000,Rent,0,Venture,A,3000,NULL,0,0.07,N,3
SsYGaX0L-Cwyj,Mke3zd4E-rogH,eHd9dbHz-hl5Q,25,60000,Rent,9,Debtconsolidation,A,13500,7.49,0,0.23,N,2
rdPIb8iT-s6B5,263AN2rw-a447,pxgiBYsI-yPt9,21,52240,Rent,5,Medical,E,18000,19.69,1,0.34,N,2
58YIU80D-nzUG,rhPQhRFo-Q2qO,bzb2KCaf-ymdz,26,50000,Own,11,Homeimprovement,B,1800,11.49,0,0.04,N,4
5ZBDAMFF-Yx9O,1wYQ8z3r-576Y,fTrj9uRG-DZgA,30,54383,Rent,5,Homeimprovement,D,25000,15.65,1,0.46,Y,7
heZ397zM-9BYI,Axskr44b-jP1J,6lzD7RuI-LQgL,28,29000,Rent,8,Homeimprovement,B,14000,11.99,1,0.48,N,9
bXU2iZs7-bjYs,xMDFu6rw-XRSk,XSRqoLEG-T0Io,23,81504,Mortgage,6,Debtconsolidation,A,2400,6.92,0,0.03,N,4
GRCzSd0P-Mru9,Ru9dlUGx-PPvS,EwlMTg6j-cNMx,27,48000,Mortgage,5,Debtconsolidation,B,4300,12.69,0,0.09,N,7
R8LPOmFi-DKwg,istTxQIc-gFro,EYzUEaIU-mxPg,24,42996,Rent,5,Medical,A,5000,7.14,0,0.12,N,4
0dYnXd6J-7yE2,H6rK3EMK-qGtv,YP0N3vg7-o4bP,24,89908,Rent,1,Venture,B,24250,12.53,0,0.27,N,3
QmXbv0PQ-ApeF,L0FqQQf5-O7kU,X9miMpFH-j9XH,24,59000,Rent,5,Education,C,15000,14.79,1,0.25,Y,3
whkr5gxx-iz1Z,rFWHjM3j-99QR,n1nfRmIm-F8sZ,50,58800,Mortgage,12,Debtconsolidation,E,22000,17.74,1,0.37,N,15
ZYIQ2jwS-od2w,PXjRhfxz-Aoku,Y4wuRp5v-Zfg0,31,92000,Rent,3,Personal,D,17000,14.54,0,0.18,Y,10
05AU2u3q-jNEJ,2nr9qAH9-x2vh,2jgsNDsK-S45I,25,45000,Rent,0,Venture,C,10000,12.98,0,0.22,Y,2
TNw2qik8-qpb2,b20XuzW4-xJLN,CgLlu4ca-w3BJ,22,68000,Mortgage,6,Medical,A,3500,6.39,0,0.05,N,4
yk1g6dKd-oew2,y4zDqrTm-M2Y0,mqLFgrYW-HNIk,34,334000,Own,18,Education,C,18000,12.68,0,0.05,Y,10
osjgZmaf-wQiQ,jko5WbfX-Y5ik,EDw1ic9v-sYm6,32,25000,Own,15,Medical,B,9175,10.99,0,0.37,N,10
8CahRaM7-KljP,2pT4T2Ru-OKba,kXBBtZwg-bSPQ,25,27600,Rent,2,Venture,B,3200,12.21,0,0.12,N,2
koOiqowa-67O9,gFnEyy1y-qDOg,hnyWfk1P-Ul0f,29,90444,Rent,13,Medical,A,12000,7.14,0,0.13,N,8
paRG4SB8-y7Xh,rxzvfY44-woKX,qRwGeJzo-mgNw,23,117000,Mortgage,7,Medical,B,3700,10.74,0,0.03,N,3
KSrNIg5z-22X1,OPJQaULd-Tdz0,SIqrxf6n-fQDH,22,100000,Rent,2,Medical,B,14400,10.74,0,0.14,N,3
88uzEgrI-t3t1,uLX32OZY-8MYn,EdnHMnQL-OtL6,37,74000,Rent,0,Education,D,8000,16.89,1,0.11,N,15
9SEgjXbe-ekS6,13IwylQN-aC6b,sxJnv2eo-Rmjj,27,31200,Mortgage,1,Debtconsolidation,A,7500,7.74,0,0.24,N,5
raBp54L1-KOSp,Ld4RPi9D-t4M2,LXblTFio-uFr0,38,30000,Rent,2,Debtconsolidation,C,2200,NULL,0,0.07,Y,11
ATlidCxQ-5Yy3,uTQCbf1l-zsKy,rkPXOFPn-ZTo1,29,135000,Mortgage,10,Venture,B,11000,11.83,0,0.08,N,7
hgfF1lnx-5acP,nb6S4vK9-47BA,rRxZJgW6-N0Fv,24,30996,Rent,0,Homeimprovement,D,1500,15.99,1,0.05,Y,2
JWUKNphH-79WI,nl02xY8k-xfGg,wPSArs3v-l9DJ,24,63000,Rent,3,Venture,C,11500,14.79,0,0.18,N,2
u3z4AQsj-jJdD,KeUAsD19-D60h,uy4suaCi-NtQ8,40,81000,Mortgage,10,Homeimprovement,A,20000,6.17,0,0.25,N,14
yA434aD4-4kio,QSteUN6Y-K02n,0CN3Yu0T-W67v,30,47000,Rent,2,Debtconsolidation,B,13000,9.63,0,0.28,N,5
4UR1EkGk-b0aC,TC0sOjjG-pm9v,YGchKjgS-x1ma,31,78000,Rent,2,Venture,A,8000,7.9,0,0.1,N,7
6gvDE8YA-f4nO,5XbEsQWW-WK2R,MBXuriCv-Dqu5,25,NULL,Rent,8,Debtconsolidation,C,2500,9.62,0,0.05,,12
n2mgMlUh-rbI6,RDozFAYC-SdDx,rT9eAuOF-rAna,38,99996,Own,22,Homeimprovement,D,25000,14.96,0,0.25,Y,13
lYUNiMFt-ZZoD,1dG4Q3tB-Tp68,2KXFoF88-ULvU,23,40000,Rent,6,Venture,B,15000,11.71,1,0.38,N,4
pkmREi0X-dlq7,CKs0gMG4-xlR1,FssYmtXK-mHRZ,23,60996,Rent,2,Personal,D,4200,15.58,1,0.07,N,2
kdIyYOJx-F7CK,Ty70Orba-9Khp,dGmnryQc-e8Fu,22,60000,Mortgage,6,Personal,B,12900,11.14,0,0.21,N,4
50wE0pyR-FQ03,wUCdqZwZ-mQAe,tuCGNpLR-nkw6,32,75000,Mortgage,6,Personal,B,5000,11.49,0,0.07,N,8
TKW1s0Po-hiYb,wJ0iNonX-5b70,wUuQPYuA-ceeJ,24,133000,Rent,5,Homeimprovement,B,17400,11.71,0,0.13,N,3
AadMdhFo-quUe,2A2rp9Em-45op,ymzngY2n-CWDh,23,40440,Rent,0,Education,C,5500,12.73,0,0.14,N,4
uD690v4U-wo7C,jIp1EGTJ-dM6y,nqUAEtdL-ATMY,30,110000,Rent,8,Homeimprovement,B,12000,12.18,0,0.11,N,7
nL89TT9g-Hc2R,FZi9cbX0-qI5U,ugPzflty-aolk,22,175000,Mortgage,6,Medical,B,18000,NULL,0,0.1,N,3
mt7nCk6m-55WE,GcFklKhW-Sy2f,Q2rq4iNP-iYyJ,33,34000,Rent,6,Debtconsolidation,B,8000,9.99,0,0.24,N,5
KFw8YN93-Egtc,OnhLxWww-9K1w,b63Yj9nG-oFGE,33,24000,Rent,6,Medical,A,10000,8.9,1,0.42,N,10
UkjPUi7D-JG7t,OYzyof5I-kerO,Dsb3EPMj-zeo5,49,77736,Mortgage,NULL,Debtconsolidation,A,7000,10.99,0,0.23,,3
SsiuOmIu-yDyF,BnqfmsU6-R4nT,n3JPfysq-ZNkk,28,60000,Own,0,Venture,B,7000,11.11,0,0.12,N,5
Pi3qhiC3-EmEE,QaYLm6x0-8lYX,907So5sP-vmxu,27,63000,Mortgage,12,Debtconsolidation,C,15500,14.65,0,0.25,N,5
hBn6Nj78-fvgu,2SebLJsQ-lj5F,w1JRom7y-y1od,26,31200,Rent,8,Personal,A,5000,8.63,0,0.16,N,2
j0fk3jTJ-fGDy,PP8oxLHX-yuhW,nJwmG4kj-ob1O,21,63250,Rent,2,Personal,B,6225,10.99,0,0.1,N,4
mgyme1UI-qrLD,q9x5EfU9-Xn1i,M5ydWUfE-sU9E,32,30000,Rent,4,Personal,C,3000,13.49,0,0.1,Y,6
dNSZq830-gHTN,B85pA493-6TZM,v6GjPLMl-wBjX,22,56400,Rent,2,Homeimprovement,D,25000,14.96,1,0.44,Y,3
zsvjn1mF-WO6G,2Q17WHJH-1BZw,jR6C6Z5i-ojhx,29,180396,Mortgage,8,Personal,B,18000,12.69,0,0.1,N,9
HPpl1QkW-3XOq,rTRdMsqg-lXSB,v92YDFDA-1Kcq,24,94000,Rent,3,Personal,B,10600,12.18,0,0.11,N,4
Ikx05jwR-SOu0,IAC1HhiL-rtBG,OUAP8Tfz-TzvI,25,30000,Rent,0,Venture,D,14500,14.42,1,0.48,N,4
RyLBpzWU-zXxp,sJevT0bN-oPLe,8ZrOWLpy-nkvL,22,43000,Rent,7,Debtconsolidation,B,15000,10.99,1,0.35,N,2
rOZtFMH1-iriP,6WP82dqE-lzsS,JDkuEvcp-2bcS,23,85000,Mortgage,8,Debtconsolidation,C,5000,14.35,0,0.06,Y,2
OWMJArtf-vNUa,D6KPRsOP-1KR5,3xOvJ5lG-pJ2S,47,18000,Rent,4,Medical,A,2000,7.29,0,0.11,N,11
3AXauOXT-4WI0,voxE8kks-iEwy,bmyEylGL-j1Pp,50,56100,Rent,3,Medical,D,6000,16.49,1,0.09,Y,14
SHCZXy68-yGq6,PTI3Sjvb-YJ4h,qaJQSU35-WUed,30,130500,Mortgage,1,Debtconsolidation,D,25000,15.33,1,0.19,N,6
EkNp8obd-EP8q,64QkZEsQ-Fegl,bbDh0lRD-2D33,24,28800,Rent,5,Personal,A,8000,NULL,0,0.28,N,3
4wMpudKW-Azry,ncvUCH1Q-ybWh,AeI0T8mt-yO03,27,39000,Rent,4,Debtconsolidation,B,7200,10.65,1,0.18,N,5
Dz86424B-BKWq,WxFhYYeN-pjaA,RfqE9iOL-699g,21,62000,Rent,2,Education,B,6000,10.25,0,0.1,N,4
Hu2OWiR2-7GjN,knuUM45F-E3bD,mbT7iKb4-9EXK,35,77268,Mortgage,11,Education,C,7500,11.03,0,0.1,N,7
PBKq0fAM-8UOi,nGNaUJLP-M3rh,WvTyxYeP-Pxco,26,58000,,5,Medical,,6800,10.37,0,0.1,N,3
AOJl6xRy-2msg,5yOkdSPK-qG38,a22e3nOe-Sajz,27,50000,Mortgage,0,Medical,A,12000,6.62,0,0.24,N,9
RSpnRlw2-JM5f,uTAXUO9l-4sqt,kgwd2m2L-uB1A,22,69600,Rent,6,Personal,A,12000,7.29,0,0.17,N,4
fJqdP7Gi-ZlZ3,wmUCZHym-ZRR1,fSdbT50J-AYCA,30,49641,Mortgage,9,Personal,C,8400,13.11,0,0.17,Y,6
6hopmeuD-w3Ke,nOHQ895X-clrs,HhFnhAe2-XIcw,29,120000,Own,10,Personal,B,18000,11.49,0,0.15,N,10
Hyr4sxnJ-GCwQ,gCjY9WC5-e9qZ,RKv64iYn-nn9F,22,60000,Rent,0,Education,B,3700,10.37,0,0.06,N,4
PuIXsYk6-uE4r,fcrnERrm-tarh,eh386pvC-y8tI,24,40000,Mortgage,8,Personal,B,10000,9.88,0,0.25,N,2
H9lR7LF0-tLBM,R5DXsWSj-f1C9,wU5hcEwQ-h65U,28,78000,Mortgage,4,Homeimprovement,B,24000,10.25,1,0.31,N,8
XGHpO8NX-zwQf,KJJzXuaq-COXx,8zHWjDCw-vzk3,23,55000,Mortgage,4,Education,A,8000,7.49,0,0.15,N,4
SPy3PWDs-PdfP,wMbMd5kh-8HBD,WmC7otP3-lqUk,28,30144,Rent,NULL,Education,D,15000,15.95,1,0.5,Y,7
xuJzYOEn-HQn5,6SIt39zD-YHpc,YLTixmBX-t6q1,21,31200,Rent,1,Education,D,6000,16.89,1,0.19,Y,4
kNrdjKTT-Fety,99P7wwYb-PinW,ZyC6k77b-M4wy,34,41600,Mortgage,16,Debtconsolidation,A,17500,6.17,0,0.42,N,6
O4SMWXnE-UQEa,kTDUrHh3-iXUy,sSO7SKr6-eN2C,33,40000,Mortgage,2,Personal,B,6000,12.21,0,0.15,N,10
ZFhFDrK1-4QLL,wxqcTWrj-Zz6D,n3nQlIbI-LHlE,22,83004,Mortgage,6,Education,A,24000,7.88,0,0.29,N,2
LFx3izkE-6zPg,wzc4SqIf-lBNv,xMGeKj37-ZQjA,39,38400,Rent,5,Venture,B,10850,10.99,0,0.28,N,14
OUItu9wf-1XeP,3405EFqh-OfTM,XonJ5oYe-qegC,22,42500,Rent,7,Education,A,3200,7.49,0,0.08,N,4
MwrrX8Wr-iBBY,Ippw4TAe-IKOq,nlnBuiSN-Bv3m,25,48000,Rent,8,Medical,A,11000,7.51,0,0.23,N,4
XX4N4IvN-ze4v,jnbTO15t-UEZH,wWwwDFG2-Hl2e,25,49000,Rent,1,Personal,D,12000,13.49,1,0.24,N,4
u9wFJrIs-kkHy,HO0AFw46-ODHl,rHkTRXyT-XOkv,39,403750,Mortgage,10,Medical,B,35000,NULL,1,0.07,N,11
cNRkLMtT-EAXE,4Ok5ITFs-eWkG,HyoucrGK-TzWi,23,8400,Rent,NULL,Education,B,2000,10.65,1,0.24,N,2
KvCzoEEL-CMe6,Ne8TA4iO-N4xn,FyuqHBWl-J1hu,21,35000,Mortgage,5,Personal,B,6900,12.42,0,0.2,N,3
AOpb6m2q-WZcv,eG1hGKrC-M9zf,BGXes5i7-T2gJ,24,65000,Mortgage,2,Venture,B,12000,12.69,0,0.18,N,4
FTk4qdt4-LLGH,LhYjNaGe-qz7v,FUszURXC-pozK,24,50000,Rent,0,Homeimprovement,A,9600,7.51,0,0.19,N,3
fz5fxXzp-smcX,kHSLkUP3-sHv6,CEKdzjnc-qLfi,23,31920,Rent,0,Debtconsolidation,A,5000,8,0,0.16,N,3
9IExepwM-nx0W,Z4CP1kee-AShU,455o2JIj-drEP,25,50000,Rent,3,Personal,D,4000,14.61,0,0.08,Y,4
fsDzz2Hf-E5s6,zJgvgdTO-Dd7U,wDZNGcLG-gBcm,30,55000,Rent,6,Education,B,17000,NULL,1,0.31,N,9
7mJwKOHk-qGkx,muSDj2Fe-AMq4,jpngibaE-8l06,26,18000,Rent,1,Venture,C,2400,13.06,1,0.13,Y,2
1Ru2RuS9-1Av2,uztqKHxD-GNDl,iuOShsRK-eJij,23,60000,Mortgage,6,Education,C,8000,13.49,0,0.13,Y,2
J7KwGwkb-eyoy,PQmtpldR-DWtN,1LyTerkU-mFPm,24,12624,Rent,NULL,Venture,C,6300,13.85,1,0.5,N,3
zkOdNtqU-tByc,SMdAtO1g-yCkY,JAkYtjd6-8lUc,23,143000,Rent,NULL,Medical,A,10000,8.9,NULL,0.42,N,5
eASzYide-Spfo,GC2SuGPR-KowT,r0RJKnQ2-J3X5,23,19200,Rent,0,Personal,B,3000,9.99,1,0.16,N,3
AxtowCJl-D8ve,f7LhGcZb-pxt0,Gc3QQflU-3gOG,23,78000,Mortgage,7,Debtconsolidation,C,4200,13.06,0,0.05,Y,3
6M4tYs39-w7Wf,2WMWNol8-CZQS,l0tN0eDF-PCYG,27,58000,Mortgage,9,Debtconsolidation,C,6500,13.98,0,0.11,Y,8
KIRLx2r0-ie7M,ns7gUn0d-UWkU,M5inzIUt-dhwI,28,73992,Rent,2,Homeimprovement,B,20000,9.96,0,0.27,N,9
PGgSscep-GB9C,rJYp1zJ0-LDqr,SAPTOoTq-7c0N,35,15000,Mortgage,0,Venture,C,1925,12.84,0,0.13,N,6
b9uyvnaK-oRln,R5t4Wp3Z-9Znn,N7cminQy-xO6v,27,35000,Rent,5,Venture,C,10000,13.48,0,0.29,Y,8
zELtuOzH-PdZP,qlUwCA0E-Mrij,hjtzrumj-tBwJ,25,45000,Mortgage,9,Debtconsolidation,A,3200,7.74,0,0.07,N,3
eanUjqU3-Dxf2,tX1L42Uj-O6UA,FBG3WIhm-FyGL,22,35000,Rent,5,Education,,1000,13.98,0,0.03,,3
2QHZUrEo-QYBF,SCdSZb7D-Huwl,xmE2omk0-8mis,37,85000,Own,3,Education,F,10000,18.43,0,0.12,Y,16
44RB9SWC-nnOy,TsG4Hnxb-rlnH,q9Yi5CSx-jb51,27,66000,Rent,3,Debtconsolidation,B,20000,10.62,0,0.3,N,9
hTahOgt4-4kUj,cONqE3BQ-LkSm,gdxc5NoM-nSDv,35,415000,Mortgage,2,Homeimprovement,E,15500,16.45,0,0.04,Y,10
xRDtH4Df-ACkN,KtnkPJeZ-t447,Yr7yyhDa-HSAj,24,88000,Mortgage,0,Education,B,15000,10.2,1,0.17,N,4
cXi4N2LT-3Zsb,TOMNueT8-6Qbb,QNxHcCKe-eSAW,30,50000,Rent,2,Venture,B,6400,11.71,0,0.13,N,6
hCN9YzAw-rbuv,5XLGEWjd-5pmr,HU0lINR1-Egn7,24,96000,Mortgage,7,Personal,C,6000,13.92,0,0.06,N,3
3JqCJNXq-SG7x,2ue9zzcw-q2fA,MrioWeWi-jrcd,23,40800,Own,NULL,Medical,A,21000,6.17,0,0.51,N,3
4U0LwBMF-07qG,ojpNxmwd-zNEB,lgLUG69p-HEQN,33,115000,Own,2,Venture,B,14400,11.14,0,0.13,N,5
jvGgQ3jC-KytQ,C3QMvsaI-rRRu,R708ZvUh-dfBC,27,30000,Rent,6,Education,B,4000,12.69,1,0.13,N,7
