id_pessoa,id_historico_banco,id_emprestimo,idade,salario_anual,situacao_propriedade,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_de_juros,possibilidade_inadimplencia,percentual_emprestimo_salario,eh_inadimplente,tempo_primeira_solicitacao_credito
enFIhCM0-kKs7,XU1vstsY-to7P,6kXNvZMi-umLU,23,106000,Mortgage,7,Education,A,10000,7.14,0,0.09,N,2
CNGYSTsr-R1z8,o3ESgEgy-2BNR,BINB4wmU-JKdr,22,15360,Own,7,Homeimprovement,B,2500,12.53,1,0.16,N,3
GCTL50TW-UdK0,RRw7Rkgo-S0JM,UqzQrLsY-Fbd3,29,50000,Own,3,Personal,C,6000,13.99,0,0.12,N,8
5XJcnHSQ-iOfG,pQzBWkhm-kkWn,CuKkaB3f-GCNN,30,85000,Mortgage,2,Education,A,10000,NULL,1,0.26,,7
035BR3xf-elRK,EaSrtbuL-pGez,o2M0strt-O0lM,22,26000,Own,2,Education,A,7100,7.49,0,0.27,N,2
qQEfDGFn-GxT4,Ler6Rt4S-4qCw,wtS1gx6D-Bx0U,34,130000,Mortgage,5,Debtconsolidation,B,20000,10.65,0,0.15,N,10
xPH7L49Y-FsDv,JCXiutGb-KAcr,CuZWUvFX-EJLe,23,175000,Mortgage,8,Personal,B,21000,11.99,0,0.12,N,3
AurGNZEg-xsPR,4e01GxNo-lEJs,O2cZvDfI-rSyi,22,117000,Mortgage,6,Education,D,7500,13.24,0,0.06,N,2
6brdZflq-HCbv,3yaA2grS-NrFI,Nf1uupCF-DowH,38,24000,Mortgage,6,Debtconsolidation,A,1500,6.03,0,0.06,N,16
Hz6o9Ai4-Kgb8,Ckelz4LH-Jhpp,CxWzUcKl-Y0kX,31,160000,Rent,8,Venture,C,3600,15.23,0,0.02,N,7
L0lBrO45-rdMJ,YauSEsui-pqb2,7e6YhDyi-lW2T,23,91000,Mortgage,0,Education,B,1000,11.71,0,0.01,N,3
YxDg5rNf-e4Le,qCtjYZzW-uEJ9,RPJgrBAD-Ugp9,29,30000,Mortgage,NULL,Homeimprovement,A,5000,7.51,0,0.17,N,8
U9iTiUHO-cTz3,SkljlXur-6eWu,Dvy8LZpB-NoWO,26,24000,Rent,1,Debtconsolidation,C,7750,14.35,1,0.32,N,3
62PoNdWK-GRsy,hu1htSXj-BhdZ,J3MMUKy0-pUuP,29,62532,Rent,6,Venture,C,9000,13.49,0,0.14,N,6
sQ6zyktU-tvU0,QMPD1RW6-y0tw,S54HMdhR-kLBs,22,54500,Mortgage,6,Education,B,7500,10.59,0,0.14,N,3
QQrh3sDa-DfdR,zSf6iZW7-3OYW,CHzpvOCL-RhJ7,24,34000,Rent,1,Homeimprovement,B,10000,12.69,1,0.29,N,2
NAyBDd52-L9LH,QnSdMs7P-SBtv,CRtQru5r-ZNQz,23,21996,Rent,6,Venture,C,6000,13.47,0,0.27,Y,3
iS3OIz48-g9NR,3MDN2r7p-AK1l,fAioTcmx-zUkh,37,58000,Rent,9,Medical,B,18200,10.99,1,0.31,N,11
jigxy6bj-M2dN,kP49vRFF-Jdv6,v76bKDCN-Y74j,38,117000,Mortgage,5,Homeimprovement,C,10700,14.27,0,0.09,Y,14
3glZCRiF-5nSE,CdZwXCo3-zNlM,N7KLncHW-JFUl,30,122000,Mortgage,11,Homeimprovement,A,11200,5.42,0,0.09,N,9
IReGO9Hd-SamT,lRpZoCA6-GUk5,qzwOGnQ1-kraY,32,57192,Rent,5,Personal,A,NULL,7.51,NULL,0.22,N,10
zKlqUjxw-Rbfk,7GXhCcS7-PDlr,TY71GvkZ-jHcE,30,77500,Mortgage,2,Debtconsolidation,A,9000,7.88,0,0.12,N,7
dyX2cPmY-RQFQ,vgbJGOp9-Yqg6,AeUvXwoA-6xcn,29,35000,Rent,1,Venture,A,15000,7.9,1,0.43,N,10
b80AKB7Q-TnFj,RzhTDvrG-ptNL,xzfvGvQs-IGP5,24,73909,Mortgage,6,Debtconsolidation,A,3900,5.99,0,0.05,N,4
L6b0OX4h-pC8L,5sw3WNwr-Kvj9,QwuSg9fy-0EYn,30,45000,Rent,14,Personal,A,1900,5.79,0,0.04,N,7
TTlQ1C0w-n9bD,tKukALQ3-4FWE,DxxYRGN6-0avB,22,72000,Own,6,Education,B,16000,10.37,0,0.22,N,2
2Cu7EvyD-I0Pu,aUP3ep4B-UCHF,nK2W0cad-fsuv,24,14880,Rent,2,Education,B,6000,10,1,0.4,N,3
hud3DWbC-wchY,ovzrMCm4-3bof,EH34xXlD-MAZb,31,75000,Rent,1,Personal,C,10000,13.47,0,0.13,N,5
j62ou2Sk-YqCI,BnonsNJa-qaN4,owZn7mKy-MzUU,25,52526,Rent,9,Venture,B,18000,12.21,1,0.34,N,2
1NkJLsWT-BQSK,azT6kOvH-sMMx,lZjf04h6-1hjM,24,34300,Rent,4,Medical,B,18500,10.71,1,0.54,N,2
yT2bXTxw-cTJ5,8Uy5Hfh9-OoJ7,UAJSpHTw-71mR,22,60000,Rent,3,Personal,B,6500,9.25,0,0.11,N,2
ne0nHwfn-wUTX,ZycHkEvD-ObkA,PrAWoPyP-bNMw,26,52000,Own,10,Debtconsolidation,D,5000,15.65,0,0.1,Y,4
KxqN1d1a-eCA6,BXTfmWQq-UCLz,LElzzcEj-IGvm,30,95000,Mortgage,0,Debtconsolidation,A,10000,7.51,0,0.11,N,9
2YuH9zIb-0YCq,NnakHhqJ-6ZB9,miBQGiPU-WqDc,50,35880,Rent,0,Medical,C,4600,12.23,0,0.13,Y,13
TZeGa6GD-izf6,hisfTkMv-mMrb,5GZonbsk-prmd,28,33600,Rent,12,Education,B,4200,10,0,0.13,N,5
2PCqcdsM-ChHS,qPOaLj5N-v27n,vMhtAsPf-MtFT,33,38500,Rent,1,Debtconsolidation,A,5000,7.14,0,0.13,N,10
mpqb1Gyb-lI5P,ss0T6I01-1Trj,pPGnMhfR-sxy8,22,53000,Mortgage,0,Debtconsolidation,B,4000,10.39,0,0.08,N,2
YMRofmgg-Ses5,v2AgCxhr-2pAK,eK8YniP6-b4qo,32,33078,Rent,4,Personal,A,10000,7.51,0,0.3,N,8
UtP0Rmym-17jt,LuUYooFl-e2gH,3BTCEapt-YNzg,24,114000,Mortgage,2,Debtconsolidation,B,15000,9.76,0,0.13,N,3
b5flh9oS-i6F0,ikt7KUev-0gte,8RNqMlKG-NypY,23,NULL,Rent,0,Education,,11450,9.99,1,0.38,N,6
iswD4cLB-w9Po,yaDDl8Uy-vxYu,IKCLxWaM-xB9I,23,75000,Own,5,Venture,A,10000,6.92,0,0.13,N,2
e8PBmYxF-Gt9T,rMJc2Nt9-Lh7B,baf3fyIa-LFeh,23,21600,Mortgage,7,Education,A,2000,6.17,0,0.09,N,4
b1HhudDz-oeMc,Zl6dggXm-wC5K,RDkimfHy-JWMo,41,38200,Rent,4,Medical,E,8875,19.03,0,0.23,Y,11
af2guhUh-Sea2,OfXyLhEr-l8Sm,64PsEc9d-KKuU,23,90000,Rent,4,Venture,A,10000,7.51,0,0.11,N,2
pZqgJlg6-3L05,9JswdFMR-5cLo,tl5UOGbX-WiWm,25,30000,Rent,3,Personal,C,3000,13.61,0,0.1,N,2
Ord79OsM-gNNx,HoXQFLN0-0Fp4,38Mt1WaK-ZsMJ,23,38000,Rent,0,Debtconsolidation,A,7200,7.9,0,0.19,N,4
o2f2iWYw-kvy5,qB9rbpLZ-B6MY,M3i6Qqxb-FRCv,30,38000,Own,0,Homeimprovement,B,6000,11.58,0,0.16,N,8
uYtoYF0P-eCSL,K23XQQCC-uoXN,C6UUQ83d-CJwj,23,130992,Mortgage,6,Education,A,6000,7.51,0,0.05,N,3
RjkKGXQK-3Qdm,knE536HY-0bbH,2FqoldCa-PKjh,28,32000,Rent,2,Medical,C,12300,NULL,1,NULL,Y,3
QqKdXgEA-3yT9,qeoFSsFe-UIAJ,XbQSQEZN-7Jnj,26,45000,Rent,1,Education,B,6000,9.91,0,0.13,N,2
Pm19O8MP-25WF,7n4GhzDB-SUdH,W3FFE00u-bRj1,22,28880,Mortgage,4,Medical,A,2000,8.59,0,0.07,N,3
w6prlXyM-STeA,RPJxsbnl-PMwK,qP9YmQIM-4DOc,24,57000,Own,8,Education,A,9000,8,0,0.16,N,4
sAUEJQon-NEYZ,7sBa7QTN-2nwz,iBw3zR0E-6tLQ,23,85000,Mortgage,7,Venture,B,25000,10.36,0,0.29,N,4
wG2tgxvM-tWfW,7Gs1GLNv-fRJ6,yljyqwBC-jDT2,26,55000,Rent,0,Venture,A,9000,NULL,0,0.16,N,2
w9MNiu4M-qJXY,c09wMoLj-oTvL,SiGPm2j5-P0aU,25,45600,Rent,5,Medical,C,12000,13.23,0,0.26,N,4
FgrRhWyW-Gd3G,6SiQqnoR-3ut9,qIXEMqyb-velI,22,70000,Mortgage,7,Education,A,2000,7.9,0,0.03,N,3
8MRKyFBl-trlH,fTPLv2my-BiDl,6QsNwmb8-mgoe,26,35000,Mortgage,NULL,Homeimprovement,,15000,10,0,0.29,N,2
6hmqv5ho-8p4w,3sRi6o4S-P8XP,UQ5ahSsP-cmyp,36,32000,Rent,2,Medical,E,2400,18.79,1,0.07,N,14
KfpZfLm9-kPmK,tEMtLvs9-gHtO,oDgyioq9-oxMB,36,80000,Mortgage,20,Debtconsolidation,A,5000,7.29,0,0.06,N,16
Fg7GZLTN-hkiM,bL5D3Icy-EOu5,X6fo4PRn-jknR,24,27600,Mortgage,1,Personal,C,2000,14.27,0,0.07,Y,2
Fy5elPzk-CkfX,FrH8ixkZ-apsw,E11F7TRO-AEfy,22,25000,Rent,4,Medical,C,5825,14.27,0,0.23,N,2
u7xHnLXU-EMFx,UlSAzPbg-bfsg,IoKSfPkd-nB9U,26,39000,,NULL,Debtconsolidation,A,1500,13.16,0,0.05,N,8
NpXertNw-YKk1,ljsjrdZG-0qPc,8tQXE6jS-HYSi,23,75000,Rent,5,Debtconsolidation,B,8000,10.74,0,0.11,N,3
t0BM47c3-LUyL,Sgn0h1go-2uB2,DPI9p976-wFu2,30,38168,Rent,5,Personal,B,7500,9.76,0,0.2,N,6
uRJtFSOn-33XH,JU74N8DH-M4tQ,FMpjBaa7-E4Fg,24,42000,Mortgage,NULL,Medical,A,19000,6.99,1,0.45,N,3
nxKdN3yL-5UvW,Nu5oeoM1-fvrH,l8vmFiJq-B1FU,21,21600,,6,Education,,3000,5.79,0,0.04,N,3
A7yLtWyg-G5kw,Dt1e64NZ-UuKL,PpF3AZJa-PTJn,25,32500,Rent,5,Medical,C,7350,13.43,0,0.23,Y,3
kcLibJwZ-dQRm,xgns1JOI-j6qG,NFlmBvd6-68Ik,45,65993,Mortgage,3,Education,D,9000,14.59,0,0.14,N,15
xEBerAWR-1r2U,gag9RfFf-lcHT,oZspBcfN-jfvJ,26,102000,Mortgage,3,Education,B,20000,11.36,0,0.2,N,4
o4EjOcm3-8WXy,n89L6MBr-9Scn,cTdSANTh-glr6,32,150000,Mortgage,16,Personal,A,6000,7.49,0,0.04,N,9
vIOM3PLc-8SAE,RYPCI9OQ-uQrW,GWqtzSNo-4j5m,25,24864,Own,9,Venture,B,9000,NULL,0,0.36,N,3
Br2HnZPZ-WjG7,a4LuHPk3-swJq,2i5cOnpZ-WzNd,31,94350,Mortgage,5,Medical,D,15000,15.37,1,0.14,N,8
wrGxtmxk-cRAy,596FYAWm-IDuk,uBwiQ01a-m6eR,48,40000,Rent,2,Debtconsolidation,C,8050,12.98,0,0.2,N,13
eu3AcmEy-5YED,umcnOWgs-wHvl,nih9UFpc-5tJO,23,55000,Rent,2,Personal,B,8000,10.65,0,0.15,N,2
OwNACgIQ-O5jz,FFEPN3it-jyit,I3vhkQKh-K8sD,31,30000,Mortgage,5,Medical,D,4000,15.62,1,0.13,Y,7
BrmFwd16-MsaL,ktcJ4t6h-lrOr,A7eFSwgT-I7K6,24,91228,Mortgage,2,Medical,A,12000,7.49,0,0.13,N,3
7shogmbk-l3bS,CL3cfH32-LGFc,kMfDNAdE-fDLc,31,46000,Rent,6,Personal,B,8000,NULL,0,0.17,N,9
3Zj5Z367-CtBG,3QyXHxU6-zweQ,JPynLghw-KtPv,25,70000,Rent,4,Personal,C,8000,15.96,0,0.11,Y,3
ncAKWNq8-38g2,ZNHXpQp1-gZk2,DAxvHdFG-dI7Q,24,33996,Rent,2,Homeimprovement,D,5000,14.96,1,0.15,N,2
AfG14t5f-g6AI,x3OZOzO4-2Ih1,QG29ME4l-OdiA,34,67500,Rent,2,Venture,B,20000,NULL,0,0.3,N,5
YtxzOXU1-rlXJ,mzWgoMkk-4N13,N4WD99H7-BxgM,33,75000,Rent,0,Medical,A,12000,7.88,0,0.16,N,10
PnzzZryR-h4oE,IXsR8NOT-Oaqb,Yyukv9Ws-URrI,22,118812,Mortgage,6,Medical,C,15000,13.35,0,0.13,N,2
P1lZwsWi-YjDD,amLvp5pN-MvKl,D31sHsCH-Bjym,25,78000,Mortgage,9,Debtconsolidation,D,8000,16,1,0.1,N,4
hQ1WRp9k-M1Pj,Ls94OpF0-owpF,KLeTye3n-YWzY,30,41000,Rent,7,Venture,A,9600,NULL,0,0.23,N,9
6ptHvlUw-xh7Y,UD4oa2rI-jSlg,ATe2DrYF-kH6l,24,38000,Mortgage,4,Homeimprovement,A,8000,7.14,0,0.21,N,3
OD9kaNuK-wF7Y,IaHdzQXy-jcdy,fTp5F21g-PBe8,25,42000,Rent,2,Medical,B,6600,10.65,0,0.16,N,4
RlXKEDYF-bxj9,GLxc73MO-DFdr,fjmNsAsB-FbKd,NULL,45000,Own,8,Medical,B,NULL,6.03,0,0.16,N,4
vsvUIh3z-WHE2,MorNkwYg-aaAj,Ac19ArbY-gdxJ,31,50000,Mortgage,7,Debtconsolidation,A,4800,6.03,0,0.1,N,7
EWWUAeo3-Mdz0,TJ695oYa-3NnU,EkojReJB-xEDi,29,35000,Rent,1,Debtconsolidation,A,10625,7.9,0,0.3,N,8
mJGTDjik-rUWE,KRrqfEh9-3Fgn,JbW9lIsa-oNhR,22,74000,Rent,3,Debtconsolidation,C,5000,13.49,1,0.07,Y,4
TnUF7FBd-YSSm,YJh5tfv5-b75B,FpkTy62X-YCY4,24,42000,Rent,2,Homeimprovement,C,4000,12.73,1,0.1,Y,3
pUc5DD0q-JUPQ,WomqgkJG-Sw7S,Ow7jD3br-etcF,22,50000,Rent,4,Medical,B,6000,10.65,0,0.12,N,2
j0cPIbqU-RtRs,yLGhBFTX-UCQG,6oCwwHQv-RKiK,22,98000,Mortgage,1,Homeimprovement,A,9000,9.63,1,0.09,N,2
7yn2gKwg-7Y4c,dxUGLKEu-yCYU,wxL9qGbJ-O7Lz,28,108041,Mortgage,6,Education,C,5600,13.98,0,0.05,Y,7
jAjCzkxm-Bzr2,R1C46ZSc-e8Ny,QLAkYRlp-bDkI,40,73000,Rent,2,Venture,D,9975,16.29,1,0.14,Y,16
gzALYTNq-qmHK,5PWheLAl-oFsF,tWECBaxf-49W5,37,110000,Mortgage,0,Medical,B,24000,11.36,0,0.22,N,11
gkXW63mf-CFud,jBOIR7CD-0oGT,NsNooAg8-LUNF,27,52000,Mortgage,5,,A,12000,NULL,0,NULL,N,3
2rBqAQ4G-OaJU,9kjR0BDY-G9wD,8xLQdhpH-EAdr,25,30000,Mortgage,9,Venture,A,5000,6.03,0,0.17,N,3
Hv0MYnJM-daDr,cwvqzdAt-jay8,oMLUNxmo-SbPe,25,84000,Mortgage,0,Education,F,2125,15.01,1,0.03,Y,4
WPWToBXX-xgwP,ueatD24A-zbcR,0cHghosM-Tggs,28,63550,Mortgage,12,Homeimprovement,A,12500,NULL,0,0.2,N,10
ClxoH0jO-8Rdh,au5w7xwU-Bx3K,OAlHjx94-jdFM,29,36000,Own,2,Venture,B,2500,10.99,0,0.07,N,7
vlJhP4Od-evPp,x90XMAFT-ilSW,PHPM5Lwn-0IZ0,25,38556,Rent,9,Personal,C,20000,11.22,1,0.52,Y,4
I6o5UQSg-ls01,24b4QmTr-7k7G,uNeOivKM-Q9hO,38,81000,Rent,0,Homeimprovement,A,24000,8.49,0,0.3,N,13
I2Mwzwir-Gh7g,CJE4Zvt2-upBm,pxMcn70U-Ee10,29,38000,Rent,3,Medical,C,2000,12.87,0,0.05,Y,9
6kvUfNFI-N7KQ,8Eq0WfnY-xCxE,NPCz9x2t-ZNUp,27,60000,Mortgage,NULL,Homeimprovement,C,8400,12.73,1,0.14,N,9
76BssA4Z-Dyyk,CjtwmZtT-JHdN,kJdP9Nds-b2Em,33,34000,Mortgage,8,Homeimprovement,D,6000,14.11,1,0.18,N,9
bBJHJdgE-0nft,giZCeEWr-9kAq,KP4HlGHm-PSZW,27,30000,Rent,8,Personal,B,11000,9.91,1,0.37,N,6
Djufopil-0gnR,qNTxRPJ0-f2AW,fJSjC1sK-2vHD,27,100000,Mortgage,11,Personal,A,12000,NULL,0,0.12,N,6
lPxS3OpO-FBp2,tNupi5mh-RDRv,54hin59U-SQmi,40,110000,Rent,NULL,Homeimprovement,B,7600,NULL,0,NULL,N,7
40tdPxsw-6RIZ,ugsPOpz8-2Edo,BHIUR2gL-Tc9W,24,80004,Own,3,Homeimprovement,C,2425,15.27,0,0.03,Y,4
efa8rwKn-0B3v,goh1nTzl-7Tu1,JsZTKAh1-u6Y7,25,70000,Rent,5,Homeimprovement,B,20000,9.99,0,0.29,N,2
8WPvrlYm-s6qC,KM6ZqTWP-qU7W,MhkE6TIA-QrFj,23,100000,Mortgage,4,Debtconsolidation,C,10000,13.57,0,0.1,N,3
2HOXzdUR-G3XD,POTH50u7-gjhn,Gcoj7Ev5-4mJW,24,47000,Rent,3,Medical,A,7000,6.54,0,0.15,N,4
i3Kj28Mi-eHxk,usyK3e9z-Ujwb,ivMm8NAx-5yHc,24,75000,Rent,7,Homeimprovement,C,24000,NULL,1,0.32,N,3
ox66Snqm-fONF,HkOzyCpH-h9AS,mmtyBrhk-eGJk,40,50000,Mortgage,1,Education,B,12000,NULL,0,0.24,N,15
kU7oxG5M-vsUN,gdC8HLo6-wm2D,EJLwI9h6-TuIP,21,101004,Mortgage,2,Debtconsolidation,B,14000,10.25,0,0.14,N,2
lB3N4JiY-Jxh7,YMFn2De0-39A2,GacNdCKw-Sqmj,23,31516,Rent,NULL,Debtconsolidation,B,5000,9.91,1,0.16,N,4
PR4xIbNj-ykMe,T93CARxM-t6yg,bNSYuryP-Qv5s,22,54000,Mortgage,3,Personal,A,9000,7.51,0,0.17,N,3
XWRnv4ei-lZIx,vGlqtTF9-n3iT,xKYzdIdq-HZso,39,275000,Rent,12,Personal,A,12000,8.49,0,0.04,N,14
w6yI0szK-lvZH,8og53GXX-Fe7S,BT3up2GO-tdCz,21,24396,Mortgage,2,Venture,D,4000,15.05,0,0.16,N,4
qPDYSUXe-rs37,L6hMyniX-ded5,GE79k4pw-NUa9,23,15204,Mortgage,7,Personal,A,2800,8.49,1,0.18,N,3
RLrd0CSZ-TpwK,Y905RnLa-5pPu,d34aMRf1-nQfR,32,45000,Rent,0,Medical,A,8000,7.66,0,0.18,N,5
iOA19hQG-OGQc,1MKqyesJ-FhFL,5tviMJKh-LMGe,29,34444,Rent,5,Education,C,5600,13.49,0,0.16,Y,7
Hu1bS6Hi-SqCQ,oY9o0Y1y-FpJT,N4X5wpwk-x9Cl,22,48000,Mortgage,0,Medical,A,3500,6.54,0,0.07,N,3
YFG75cCf-TvrB,YgcjQRZt-7QLQ,rMpfMsnv-4zFg,34,27000,Rent,3,Venture,B,2525,12.21,0,0.09,N,7
jG0OYzKR-fh29,qBgXji6v-xrpN,8FjqqG8j-CApE,47,70000,Rent,2,Education,C,9000,12.87,0,0.13,N,14
li2oL3yX-rQm3,tqTt0cfp-pcTP,0CLX2tYt-7uZg,24,60000,Rent,0,Venture,A,6800,7.51,0,0.11,N,2
oGjWH1Ee-khf7,PIceCj5Y-e8Dh,8YEi82Uq-vXlT,37,48000,Mortgage,3,Homeimprovement,A,3500,7.88,0,0.07,N,15
qoU7CdlK-0GEn,PPwdxQvq-L40m,APMxYIDo-bxOM,30,65000,Mortgage,1,Personal,D,25000,15.65,0,0.38,Y,5
FRxa9rfi-bpkY,n1pEXn63-CoLB,AHehz47C-YdEG,29,72500,,2,Medical,C,8000,NULL,NULL,0.27,N,3
FXKm7WH5-kpN3,UqF979r2-ZoMG,s2mwSxvi-zpuN,23,40000,Rent,3,Education,B,8000,11.49,0,0.2,N,2
e9c13yz1-oD89,PRg0JL7Z-2E0e,7Z9CfPa0-NUHQ,24,70000,Own,NULL,Education,A,6000,5.42,0,0.09,N,2
L1mlm1mM-tsUc,0WGw0fCz-E8hY,gjifZty5-p24f,22,39000,Own,6,Medical,A,1000,NULL,0,0.03,N,2
gefYdKAQ-8HUH,thH5WQWe-XPBI,80bGsnfi-KLiP,30,36996,Rent,5,Education,A,10000,8.9,0,0.27,N,6
Jk0T6ZY9-Blic,6zuH5C5f-jDbo,quWR5bo1-QJ8A,22,103000,Mortgage,2,Medical,B,6000,NULL,0,0.06,N,4
YB6rR7Od-cEcz,fzKPFTG4-QUjn,H3UYu61O-BzKl,28,60000,Mortgage,2,Education,A,6000,5.99,0,0.1,N,8
Sa2DdFsl-veL0,vhWPSyS6-11KW,MrZKBaj1-gQNK,29,60000,Rent,5,Medical,A,10000,7.88,0,0.17,N,8
POONhWpl-j724,JUrOLJ8d-EO0u,XDy8D8c6-alO3,26,34656,Own,2,Personal,A,5500,7.51,0,0.16,N,2
rch6CP2S-CJJG,qnTII8UE-9nF0,m8Uw2aqp-xXyN,26,78000,Mortgage,8,Personal,C,12000,13.43,0,0.15,N,4
G8xSKitx-NrZq,P4flIM1i-EUuf,1AceQang-14KY,33,61000,Rent,0,Homeimprovement,B,6000,10.39,0,0.1,N,9
2mYFpZie-awHI,xxLsz551-Hwoy,OG3lUkqF-RYqF,23,40000,Rent,1,Venture,B,15000,11.71,1,0.38,N,3
rjn9I700-sPGp,eCoPN71Q-Bqlf,hve1H9UZ-vAEM,31,168000,Mortgage,2,Venture,B,15500,9.25,0,0.09,N,7
QkjAFv5X-zR7F,1RynY0W1-iFpu,gFOEoDLu-ecEx,23,96000,Mortgage,2,Personal,A,7000,5.79,0,0.07,N,3
Irszi4ls-wkKp,KjwIOAZj-wKjc,jKk7rK5m-UufZ,38,47000,Rent,4,Personal,C,7000,13.35,0,0.15,Y,13
WBXXEW9u-T949,Rc7dUSSy-Q8H4,QMeKgPI0-g0Cl,22,30400,Rent,2,Venture,D,10000,12.8,1,0.33,N,2
LJKRa0au-4z6B,3tclFLmw-MMnv,o73wwCZT-B5oA,24,37000,Rent,3,Venture,B,5500,9.2,0,0.15,N,3
1bIKBF32-tufb,9n3AAzSK-OgIJ,ehiPrBI6-ZFuZ,23,42000,Own,7,Education,B,4400,11.89,0,0.1,N,4
Fag7vOvf-iyop,TNhwE2av-x5ue,Hwzy8s9m-ayQT,29,42000,Rent,6,Venture,C,18000,14.65,1,0.43,Y,8
lLtH3EGK-k7Af,Mr8N6TYz-5kkS,Dt8rayK5-jxBC,70,30000,Rent,1,Medical,B,5000,10.96,0,0.17,N,28
8wjE8EOr-fpPe,7WeC4Bzk-2AFT,YTZODNC7-xmU1,28,77385,Rent,3,Medical,A,6000,7.66,0,0.08,N,6
ykwieB5K-0stE,Q3nX1t2l-MEq0,UAR2kWzH-NDeu,30,46000,Rent,5,Venture,A,9000,7.29,0,0.2,N,5
vFEQHGmN-NxTE,fx7X1ida-7HjG,GDvw3kg8-icnz,23,22790,Rent,7,Venture,A,2400,8.94,0,0.11,N,4
6HR11vgh-5DFg,dCsdEGlU-0RxX,zLheMFD7-2MgG,27,65000,Mortgage,3,Debtconsolidation,B,15000,10.75,0,0.23,N,5
eYszGO0y-367b,8nKrlRid-Xswv,CLvtmJmG-F5SY,22,31500,Mortgage,2,Venture,A,14000,8.9,0,0.44,N,3
kXRD77pS-lnK4,kawB7EWi-l4ar,lZXxUKSt-LCZC,29,50000,Rent,0,Venture,B,6000,8.88,0,0.12,N,7
2Uf9WvOv-H7Th,oZmwUxXi-eXS8,6lKBKp62-AJK9,23,28284,Rent,8,Venture,A,6000,7.66,0,0.21,N,4
noB4DwD0-lpKb,GZKDnSHl-TTee,ksAZtUzo-yF5m,22,38400,Rent,4,Education,C,3500,13.99,0,0.09,N,3
UEwj0bJ6-1iqf,Pikbn8GD-NDF9,uhLfrwOs-gIT2,29,35000,Own,11,Medical,C,4200,12.99,0,0.12,N,8
fAn01oHS-1REw,C9EfdYOM-61QW,AXKNv3jF-3Op7,34,70000,Mortgage,7,Debtconsolidation,B,17000,11.14,1,0.24,N,8
BrEp1pZq-mc2u,7u6gEcAW-PjNm,YZYiB2oK-N7K3,24,16800,Rent,1,Education,C,5000,14.22,1,0.3,Y,4
Pb8NngEw-8bQv,X71T0uwZ-cKZ8,vkHfLr1i-H9uU,22,140000,Rent,0,Medical,C,14000,13.11,0,0.1,N,3
rCMZqUGJ-u0vt,CwAbMolo-RxEZ,QC9eNsIr-z2eT,40,86500,Mortgage,2,Debtconsolidation,B,10000,10.25,0,0.12,N,14
oLpyLoOg-5bca,M9UUv8sD-JmZZ,96qYaZvc-onq9,23,120000,Rent,4,Medical,B,20000,10.37,0,0.17,N,4
Ca3IMEYv-lfyt,X7FlhqTx-Gtse,CUIiC43Z-LmHG,25,65000,Mortgage,4,Personal,A,6000,8.9,1,0.09,N,2
QX4wZsK2-I8bi,oG0q8h4i-MYv0,9LBoBaO3-wZ6f,39,36000,Rent,2,Medical,A,6000,8.49,0,0.17,N,14
4QEelDQK-SxWb,4b3MB7X8-8KBi,AXzqss5q-D4cR,22,46500,Mortgage,1,Education,B,4000,10.62,0,0.09,N,3
vvz8wBe1-Tgdo,w7DRaZuB-mb0q,4CLt6jkW-96yR,23,50400,,7,Education,D,8000,13.61,0,NULL,N,5
UQCN6UfX-rBpw,ao6rSmEO-1PKX,CMUvWsKS-Ns0y,30,54000,Rent,1,Education,B,6300,10,0,0.12,N,7
pufRr6oo-XlY0,vIeyf1ax-awmG,WkA3GxNR-kaBH,38,78000,Rent,2,Medical,A,6000,6.99,0,0.08,N,15
kdeARxJ0-AWsi,HQ7oKXm9-dGKx,6RhXrFkv-ZXm7,29,80400,Mortgage,13,Medical,A,8000,7.14,0,0.1,N,7
ac1RJ5Uz-dAEW,f15heRjG-rgcx,Q8cGK8UO-Sw5t,33,92000,Mortgage,8,Education,C,20000,13.06,0,0.22,N,10
KQ3Nk9c2-3USb,N1yQlXWC-DHZM,vztMKhNG-ODM8,23,59000,Rent,7,Education,C,20000,12.29,1,0.34,N,2
nzlNNajB-TJmL,MKWtX2Je-d2xJ,ytJcvryf-YEWf,45,38268,Mortgage,14,Personal,B,8400,12.18,0,0.22,N,11
Fr059nFc-cOl2,17cw2sjK-kLKe,eereGvQg-9GxB,27,36000,Mortgage,5,Personal,A,5000,NULL,0,0.14,N,10
TO5bzLge-1qEu,MveBBRE7-6Qkt,Ncj2HxsJ-67ak,38,36000,Rent,10,Medical,B,9000,11.83,0,0.25,N,11
0MjYcuxF-8fHg,wd4ZlZhx-XuQU,S6vn9WrM-CSZ2,27,35000,Rent,11,Medical,D,12500,15.65,1,0.36,Y,8
340hGf6U-uzv3,vSMDF0i1-EY2r,lBAHiZ9l-3wzW,25,80266,Rent,5,Medical,B,6875,11.86,0,0.09,N,2
z2PcJKob-oQdI,anCpY4qA-retN,nJ0doHkR-S0xd,28,73000,Mortgage,6,Venture,B,15000,11.83,0,0.21,N,9
coALYiFC-Oclt,3xCFiSOs-qcTO,IQJdC7eG-irFi,23,65000,Mortgage,4,Debtconsolidation,A,5400,8.9,0,0.08,N,3
CZTDIe4F-kP3d,zGTjZyKw-eGO6,YUJaPLxQ-Brn1,27,130000,Rent,11,Education,C,12000,15.23,0,0.09,Y,10
